Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Credit Officer;instance2336;END;Credit application processed;46748.82183268918;46748.82183268918;46748.82183268918;0.0;0.0;0;0;;;
Credit Application Clerk;instance2337;activity;Send e-mail to customer;46743.74751573053;46743.74751573053;46748.9834666698;0.0;5.235950939267289;5;2.6179754696336444;Clerk;;
Credit Application Clerk;instance2337;END;Customer notified;46748.9834666698;46748.9834666698;46748.9834666698;0.0;0.0;0;0;;;
Credit Application Clerk;instance2338;START;Credit application received;46750.930251874364;46750.930251874364;46750.930251874364;0.0;0.0;0;0;;;
Credit Application Clerk;instance2338;activity;Check income sources;46750.930251874364;46750.930251874364;46762.47659442755;0.0;11.546342553185186;5;5.773171276592593;Clerk;;
Credit Application Clerk;instance2338;activity;Check credit history;46750.930251874364;46750.930251874364;46763.04012434784;0.0;12.109872473480198;5;6.054936236740099;Clerk;;
Credit Application Clerk;instance2338;intermediate;Credit Application checked;46763.04012434784;46763.04012434784;46763.04012434784;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2338;START;Credit application received;46763.04012434784;46763.04012434784;46763.04012434784;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2337;activity;Assess application;46743.74751573053;46743.74751573053;46764.45251263765;0.0;20.704996907114012;5;20.704996907114012;Credit Officer;;
Credit Application Clerk;instance2339;START;Credit application received;46771.15563702381;46771.15563702381;46771.15563702381;0.0;0.0;0;0;;;
Credit Application Clerk;instance2338;activity;Send e-mail to customer;46763.04012434784;46763.04012434784;46772.726865636694;0.0;9.686741288851433;5;4.8433706444257165;Clerk;;
Credit Application Clerk;instance2338;END;Customer notified;46772.726865636694;46772.726865636694;46772.726865636694;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2337;activity;Make credit offer;46764.45251263765;46764.45251263765;46772.90044534841;0.0;8.447932710759417;5;8.447932710759417;Credit Officer;;
Credit Application Credit Officer;instance2337;END;Credit application processed;46772.90044534841;46772.90044534841;46772.90044534841;0.0;0.0;0;0;;;
Credit Application Clerk;instance2339;activity;Check income sources;46771.15563702381;46771.15563702381;46777.53691101169;0.0;6.381273987876146;5;3.190636993938073;Clerk;;
Credit Application Credit Officer;instance2338;activity;Assess application;46763.04012434784;46763.04012434784;46784.447980880854;0.0;21.40785653301316;5;21.40785653301316;Credit Officer;;
Credit Application Clerk;instance2339;activity;Check credit history;46771.15563702381;46771.15563702381;46784.8702928374;0.0;13.714655813582917;5;6.8573279067914585;Clerk;;
Credit Application Clerk;instance2339;intermediate;Credit Application checked;46784.8702928374;46784.8702928374;46784.8702928374;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2339;START;Credit application received;46784.8702928374;46784.8702928374;46784.8702928374;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2340;START;Credit application received;46792.24589787968;46792.24589787968;46792.24589787968;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2338;activity;Notify rejection;46784.447980880854;46784.447980880854;46795.32315278642;0.0;10.875171905562858;5;10.875171905562858;Credit Officer;;
Credit Application Credit Officer;instance2338;activity;Receive customer feedback;46795.32315278642;46795.32315278642;46795.32315278642;0.0;0;0;0;;;
Credit Application Credit Officer;instance2338;END;Credit application processed;46795.32315278642;46795.32315278642;46795.32315278642;0.0;0.0;0;0;;;
Credit Application Clerk;instance2339;activity;Send e-mail to customer;46784.8702928374;46784.8702928374;46795.66862208434;0.0;10.798329246945096;5;5.399164623472548;Clerk;;
Credit Application Clerk;instance2339;END;Customer notified;46795.66862208434;46795.66862208434;46795.66862208434;0.0;0.0;0;0;;;
Credit Application Clerk;instance2340;activity;Check credit history;46792.24589787968;46792.24589787968;46802.90216372682;0.0;10.656265847144807;5;5.3281329235724035;Clerk;;
Credit Application Credit Officer;instance2339;activity;Assess application;46784.8702928374;46784.8702928374;46805.097937808525;0.0;20.227644971125727;5;20.227644971125727;Credit Officer;;
Credit Application Clerk;instance2340;activity;Check income sources;46792.24589787968;46792.24589787968;46808.05764238494;0.0;15.81174450526315;5;7.905872252631575;Clerk;;
Credit Application Clerk;instance2340;intermediate;Credit Application checked;46808.05764238494;46808.05764238494;46808.05764238494;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2340;START;Credit application received;46808.05764238494;46808.05764238494;46808.05764238494;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2341;START;Credit application received;46811.040893176054;46811.040893176054;46811.040893176054;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2339;activity;Make credit offer;46805.097937808525;46805.097937808525;46815.84075586958;0.0;10.742818061060861;5;10.742818061060861;Credit Officer;;
Credit Application Credit Officer;instance2339;END;Credit application processed;46815.84075586958;46815.84075586958;46815.84075586958;0.0;0.0;0;0;;;
Credit Application Clerk;instance2340;activity;Send e-mail to customer;46808.05764238494;46808.05764238494;46818.30631346226;0.0;10.24867107731312;5;5.12433553865656;Clerk;;
Credit Application Clerk;instance2340;END;Customer notified;46818.30631346226;46818.30631346226;46818.30631346226;0.0;0.0;0;0;;;
Credit Application Clerk;instance2341;activity;Check credit history;46811.040893176054;46811.040893176054;46821.70869649119;0.0;10.667803315136219;5;5.333901657568109;Clerk;;
Credit Application Clerk;instance2341;activity;Check income sources;46811.040893176054;46811.040893176054;46824.18148520355;0.0;13.140592027496785;5;6.570296013748393;Clerk;;
Credit Application Clerk;instance2341;intermediate;Credit Application checked;46824.18148520355;46824.18148520355;46824.18148520355;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2341;START;Credit application received;46824.18148520355;46824.18148520355;46824.18148520355;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2340;activity;Assess application;46808.05764238494;46808.05764238494;46828.64962431045;0.0;20.59198192550524;5;20.59198192550524;Credit Officer;;
Credit Application Clerk;instance2342;START;Credit application received;46829.83336432661;46829.83336432661;46829.83336432661;0.0;0.0;0;0;;;
Credit Application Clerk;instance2341;activity;Send e-mail to customer;46824.18148520355;46824.18148520355;46831.669448896304;0.0;7.487963692753107;5;3.7439818463765535;Clerk;;
Credit Application Clerk;instance2341;END;Customer notified;46831.669448896304;46831.669448896304;46831.669448896304;0.0;0.0;0;0;;;
Credit Application Clerk;instance2342;activity;Check credit history;46829.83336432661;46829.83336432661;46837.54826480381;0.0;7.714900477196888;5;3.857450238598444;Clerk;;
Credit Application Credit Officer;instance2340;activity;Notify rejection;46828.64962431045;46828.64962431045;46840.5340361804;0.0;11.884411869950597;5;11.884411869950597;Credit Officer;;
Credit Application Credit Officer;instance2340;activity;Receive customer feedback;46840.5340361804;46840.5340361804;46840.5340361804;0.0;0;0;0;;;
Credit Application Clerk;instance2342;activity;Check income sources;46829.83336432661;46829.83336432661;46842.45054973322;0.0;12.617185406612315;5;6.308592703306157;Clerk;;
Credit Application Clerk;instance2342;intermediate;Credit Application checked;46842.45054973322;46842.45054973322;46842.45054973322;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2342;START;Credit application received;46842.45054973322;46842.45054973322;46842.45054973322;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2341;activity;Assess application;46824.18148520355;46824.18148520355;46844.58659314267;0.0;20.405107939111595;5;20.405107939111595;Credit Officer;;
Credit Application Clerk;instance2343;START;Credit application received;46850.334751055554;46850.334751055554;46850.334751055554;0.0;0.0;0;0;;;
Credit Application Clerk;instance2342;activity;Send e-mail to customer;46842.45054973322;46842.45054973322;46856.03147620598;0.0;13.580926472755312;5;6.790463236377656;Clerk;;
Credit Application Clerk;instance2342;END;Customer notified;46856.03147620598;46856.03147620598;46856.03147620598;0.0;0.0;0;0;;;
Credit Application Clerk;instance2343;activity;Check credit history;46850.334751055554;46850.334751055554;46858.9908905572;0.0;8.65613950164451;5;4.328069750822255;Clerk;;
Credit Application Clerk;instance2343;activity;Check income sources;46850.334751055554;46850.334751055554;46862.78089703863;0.0;12.446145983078994;5;6.223072991539497;Clerk;;
Credit Application Clerk;instance2343;intermediate;Credit Application checked;46862.78089703863;46862.78089703863;46862.78089703863;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2343;START;Credit application received;46862.78089703863;46862.78089703863;46862.78089703863;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2340;activity;Assess application;46840.5340361804;46840.5340361804;46863.55624336852;0.0;23.022207188119964;5;23.022207188119964;Credit Officer;;
Credit Application Credit Officer;instance2342;activity;Assess application;46842.45054973322;46844.58659314267;46865.02098454906;2.136043409445847;20.43439140639393;5;20.43439140639393;Credit Officer;;
Credit Application Clerk;instance2344;START;Credit application received;46868.73260268898;46868.73260268898;46868.73260268898;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2341;activity;Make credit offer;46844.58659314267;46863.55624336852;46869.85982591521;18.969650225852092;6.303582546696671;5;6.303582546696671;Credit Officer;;
Credit Application Credit Officer;instance2341;END;Credit application processed;46869.85982591521;46869.85982591521;46869.85982591521;0.0;0.0;0;0;;;
Credit Application Clerk;instance2343;activity;Send e-mail to customer;46862.78089703863;46862.78089703863;46874.723319246994;0.0;11.942422208364198;5;5.971211104182099;Clerk;;
Credit Application Clerk;instance2343;END;Customer notified;46874.723319246994;46874.723319246994;46874.723319246994;0.0;0.0;0;0;;;
Credit Application Clerk;instance2344;activity;Check income sources;46868.73260268898;46868.73260268898;46876.148825071396;0.0;7.416222382414959;5;3.7081111912074793;Clerk;;
Credit Application Clerk;instance2344;activity;Check credit history;46868.73260268898;46868.73260268898;46881.154910001045;0.0;12.42230731206487;5;6.211153656032435;Clerk;;
Credit Application Clerk;instance2344;intermediate;Credit Application checked;46881.154910001045;46881.154910001045;46881.154910001045;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2344;START;Credit application received;46881.154910001045;46881.154910001045;46881.154910001045;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2340;activity;Make credit offer;46863.55624336852;46869.85982591521;46881.56529367562;6.303582546694088;11.705467760411391;5;11.705467760411391;Credit Officer;;
Credit Application Credit Officer;instance2340;END;Credit application processed;46881.56529367562;46881.56529367562;46881.56529367562;0.0;0.0;0;0;;;
Credit Application Clerk;instance2345;START;Credit application received;46885.92489332436;46885.92489332436;46885.92489332436;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2343;activity;Assess application;46862.78089703863;46865.02098454906;46887.687831496994;2.240087510428566;22.66684694793033;5;22.66684694793033;Credit Officer;;
Credit Application Clerk;instance2344;activity;Send e-mail to customer;46881.154910001045;46881.154910001045;46892.17427492022;0.0;11.019364919172151;5;5.509682459586076;Clerk;;
Credit Application Clerk;instance2344;END;Customer notified;46892.17427492022;46892.17427492022;46892.17427492022;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2342;activity;Make credit offer;46865.02098454906;46881.56529367562;46892.45656168454;16.54430912656244;10.891268008917761;5;10.891268008917761;Credit Officer;;
Credit Application Credit Officer;instance2342;END;Credit application processed;46892.45656168454;46892.45656168454;46892.45656168454;0.0;0.0;0;0;;;
Credit Application Clerk;instance2345;activity;Check income sources;46885.92489332436;46885.92489332436;46894.76625972003;0.0;8.841366395673072;5;4.420683197836536;Clerk;;
Credit Application Clerk;instance2345;activity;Check credit history;46885.92489332436;46885.92489332436;46895.60857261438;0.0;9.683679290018754;5;4.841839645009377;Clerk;;
Credit Application Clerk;instance2345;intermediate;Credit Application checked;46895.60857261438;46895.60857261438;46895.60857261438;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2345;START;Credit application received;46895.60857261438;46895.60857261438;46895.60857261438;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2343;activity;Make credit offer;46887.687831496994;46892.45656168454;46901.333701347925;4.768730187548499;8.877139663381547;5;8.877139663381547;Credit Officer;;
Credit Application Credit Officer;instance2343;END;Credit application processed;46901.333701347925;46901.333701347925;46901.333701347925;0.0;0.0;0;0;;;
Credit Application Clerk;instance2346;START;Credit application received;46905.594438052445;46905.594438052445;46905.594438052445;0.0;0.0;0;0;;;
Credit Application Clerk;instance2345;activity;Send e-mail to customer;46895.60857261438;46895.60857261438;46905.75789950102;0.0;10.149326886643363;5;5.074663443321682;Clerk;;
Credit Application Clerk;instance2345;END;Customer notified;46905.75789950102;46905.75789950102;46905.75789950102;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2344;activity;Assess application;46881.154910001045;46887.687831496994;46907.7387886707;6.532921495949267;20.05095717370493;5;20.05095717370493;Credit Officer;;
Credit Application Clerk;instance2346;activity;Check income sources;46905.594438052445;46905.594438052445;46912.364052687175;0.0;6.769614634727959;5;3.3848073173639794;Clerk;;
Credit Application Credit Officer;instance2344;activity;Notify rejection;46907.7387886707;46907.7387886707;46917.12952111816;0.0;9.390732447460149;5;9.390732447460149;Credit Officer;;
Credit Application Credit Officer;instance2344;activity;Receive customer feedback;46917.12952111816;46917.12952111816;46917.12952111816;0.0;0;0;0;;;
Credit Application Credit Officer;instance2344;END;Credit application processed;46917.12952111816;46917.12952111816;46917.12952111816;0.0;0.0;0;0;;;
Credit Application Clerk;instance2346;activity;Check credit history;46905.594438052445;46905.594438052445;46917.8127119609;0.0;12.218273908451174;5;6.109136954225587;Clerk;;
Credit Application Clerk;instance2346;intermediate;Credit Application checked;46917.8127119609;46917.8127119609;46917.8127119609;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2346;START;Credit application received;46917.8127119609;46917.8127119609;46917.8127119609;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2345;activity;Assess application;46895.60857261438;46901.333701347925;46921.532194954336;5.725128733545716;20.198493606409095;5;20.198493606409095;Credit Officer;;
Credit Application Clerk;instance2347;START;Credit application received;46925.73500200671;46925.73500200671;46925.73500200671;0.0;0.0;0;0;;;
Credit Application Clerk;instance2346;activity;Send e-mail to customer;46917.8127119609;46917.8127119609;46927.51008615465;0.0;9.697374193754953;5;4.848687096877477;Clerk;;
Credit Application Clerk;instance2346;END;Customer notified;46927.51008615465;46927.51008615465;46927.51008615465;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2345;activity;Make credit offer;46921.532194954336;46921.532194954336;46931.15309789397;0.0;9.620902939630966;5;9.620902939630966;Credit Officer;;
Credit Application Credit Officer;instance2345;END;Credit application processed;46931.15309789397;46931.15309789397;46931.15309789397;0.0;0.0;0;0;;;
Credit Application Clerk;instance2347;activity;Check income sources;46925.73500200671;46925.73500200671;46935.423813490735;0.0;9.688811484022454;5;4.844405742011227;Clerk;;
Credit Application Clerk;instance2347;activity;Check credit history;46925.73500200671;46925.73500200671;46936.333847109956;0.0;10.598845103246166;5;5.299422551623083;Clerk;;
Credit Application Clerk;instance2347;intermediate;Credit Application checked;46936.333847109956;46936.333847109956;46936.333847109956;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2347;START;Credit application received;46936.333847109956;46936.333847109956;46936.333847109956;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2346;activity;Assess application;46917.8127119609;46917.8127119609;46939.3359591547;0.0;21.523247193798664;5;21.523247193798664;Credit Officer;;
Credit Application Credit Officer;instance2346;activity;Make credit offer;46939.3359591547;46939.3359591547;46945.00389458064;0.0;5.6679354259422485;5;5.6679354259422485;Credit Officer;;
Credit Application Credit Officer;instance2346;END;Credit application processed;46945.00389458064;46945.00389458064;46945.00389458064;0.0;0.0;0;0;;;
Credit Application Clerk;instance2348;START;Credit application received;46946.184540593604;46946.184540593604;46946.184540593604;0.0;0.0;0;0;;;
Credit Application Clerk;instance2347;activity;Send e-mail to customer;46936.333847109956;46936.333847109956;46947.088786145265;0.0;10.75493903531116;5;5.37746951765558;Clerk;;
Credit Application Clerk;instance2347;END;Customer notified;46947.088786145265;46947.088786145265;46947.088786145265;0.0;0.0;0;0;;;
Credit Application Clerk;instance2348;activity;Check credit history;46946.184540593604;46946.184540593604;46954.35319509428;0.0;8.168654500672158;5;4.084327250336079;Clerk;;
Credit Application Clerk;instance2348;activity;Check income sources;46946.184540593604;46946.184540593604;46954.68292842976;0.0;8.498387836149355;5;4.249193918074678;Clerk;;
Credit Application Clerk;instance2348;intermediate;Credit Application checked;46954.68292842976;46954.68292842976;46954.68292842976;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2348;START;Credit application received;46954.68292842976;46954.68292842976;46954.68292842976;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2347;activity;Assess application;46936.333847109956;46936.333847109956;46957.24439807522;0.0;20.910550965262882;5;20.910550965262882;Credit Officer;;
Credit Application Clerk;instance2349;START;Credit application received;46965.3369860753;46965.3369860753;46965.3369860753;0.0;0.0;0;0;;;
Credit Application Clerk;instance2348;activity;Send e-mail to customer;46954.68292842976;46954.68292842976;46965.61818698415;0.0;10.935258554395574;5;5.467629277197787;Clerk;;
Credit Application Clerk;instance2348;END;Customer notified;46965.61818698415;46965.61818698415;46965.61818698415;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2347;activity;Make credit offer;46957.24439807522;46957.24439807522;46967.60907360932;0.0;10.364675534099312;5;10.364675534099312;Credit Officer;;
Credit Application Credit Officer;instance2347;END;Credit application processed;46967.60907360932;46967.60907360932;46967.60907360932;0.0;0.0;0;0;;;
Credit Application Clerk;instance2349;activity;Check credit history;46965.3369860753;46965.3369860753;46974.135948466464;0.0;8.79896239116251;5;4.399481195581255;Clerk;;
Credit Application Clerk;instance2349;activity;Check income sources;46965.3369860753;46965.3369860753;46975.02619911977;0.0;9.68921304446887;5;4.844606522234435;Clerk;;
Credit Application Clerk;instance2349;intermediate;Credit Application checked;46975.02619911977;46975.02619911977;46975.02619911977;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2349;START;Credit application received;46975.02619911977;46975.02619911977;46975.02619911977;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2348;activity;Assess application;46954.68292842976;46954.68292842976;46976.95555811472;0.0;22.27262968496503;5;22.27262968496503;Credit Officer;;
Credit Application Clerk;instance2349;activity;Send e-mail to customer;46975.02619911977;46975.02619911977;46981.692493315204;0.0;6.666294195436169;5;3.3331470977180846;Clerk;;
Credit Application Clerk;instance2349;END;Customer notified;46981.692493315204;46981.692493315204;46981.692493315204;0.0;0.0;0;0;;;
Credit Application Clerk;instance2350;START;Credit application received;46983.932461641445;46983.932461641445;46983.932461641445;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2348;activity;Notify rejection;46976.95555811472;46976.95555811472;46989.87311107406;0.0;12.917552959344526;5;12.917552959344526;Credit Officer;;
Credit Application Credit Officer;instance2348;activity;Receive customer feedback;46989.87311107406;46989.87311107406;46989.87311107406;0.0;0;0;0;;;
Credit Application Credit Officer;instance2348;END;Credit application processed;46989.87311107406;46989.87311107406;46989.87311107406;0.0;0.0;0;0;;;
Credit Application Clerk;instance2350;activity;Check credit history;46983.932461641445;46983.932461641445;46991.201338652616;0.0;7.26887701116895;5;3.634438505584475;Clerk;;
Credit Application Credit Officer;instance2349;activity;Assess application;46975.02619911977;46975.02619911977;46996.70698809311;0.0;21.680788973342377;5;21.680788973342377;Credit Officer;;
Credit Application Clerk;instance2350;activity;Check income sources;46983.932461641445;46983.932461641445;46998.41817988411;0.0;14.485718242667303;5;7.242859121333652;Clerk;;
Credit Application Clerk;instance2350;intermediate;Credit Application checked;46998.41817988411;46998.41817988411;46998.41817988411;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2350;START;Credit application received;46998.41817988411;46998.41817988411;46998.41817988411;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2351;START;Credit application received;47004.68519569944;47004.68519569944;47004.68519569944;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2349;activity;Make credit offer;46996.70698809311;46996.70698809311;47005.652693922355;0.0;8.945705829244883;5;8.945705829244883;Credit Officer;;
Credit Application Credit Officer;instance2349;END;Credit application processed;47005.652693922355;47005.652693922355;47005.652693922355;0.0;0.0;0;0;;;
Credit Application Clerk;instance2350;activity;Send e-mail to customer;46998.41817988411;46998.41817988411;47006.766201113765;0.0;8.34802122965588;5;4.17401061482794;Clerk;;
Credit Application Clerk;instance2350;END;Customer notified;47006.766201113765;47006.766201113765;47006.766201113765;0.0;0.0;0;0;;;
Credit Application Clerk;instance2351;activity;Check credit history;47004.68519569944;47004.68519569944;47015.93693881434;0.0;11.251743114895806;5;5.625871557447903;Clerk;;
Credit Application Clerk;instance2351;activity;Check income sources;47004.68519569944;47004.68519569944;47016.13344098472;0.0;11.448245285273254;5;5.724122642636627;Clerk;;
Credit Application Clerk;instance2351;intermediate;Credit Application checked;47016.13344098472;47016.13344098472;47016.13344098472;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2351;START;Credit application received;47016.13344098472;47016.13344098472;47016.13344098472;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2350;activity;Assess application;46998.41817988411;46998.41817988411;47019.340044738274;0.0;20.921864854164408;5;20.921864854164408;Credit Officer;;
Credit Application Clerk;instance2351;activity;Send e-mail to customer;47016.13344098472;47016.13344098472;47023.828789457904;0.0;7.69534847318374;5;3.84767423659187;Clerk;;
Credit Application Clerk;instance2351;END;Customer notified;47023.828789457904;47023.828789457904;47023.828789457904;0.0;0.0;0;0;;;
Credit Application Clerk;instance2352;START;Credit application received;47025.71035703246;47025.71035703246;47025.71035703246;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2350;activity;Make credit offer;47019.340044738274;47019.340044738274;47028.7942043713;0.0;9.454159633021606;5;9.454159633021606;Credit Officer;;
Credit Application Credit Officer;instance2350;END;Credit application processed;47028.7942043713;47028.7942043713;47028.7942043713;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2351;activity;Assess application;47016.13344098472;47016.13344098472;47036.37119054956;0.0;20.237749564839046;5;20.237749564839046;Credit Officer;;
Credit Application Clerk;instance2352;activity;Check income sources;47025.71035703246;47025.71035703246;47037.165518418245;0.0;11.455161385783107;5;5.727580692891554;Clerk;;
Credit Application Clerk;instance2352;activity;Check credit history;47025.71035703246;47025.71035703246;47037.57681822808;0.0;11.866461195620719;5;5.933230597810359;Clerk;;
Credit Application Clerk;instance2352;intermediate;Credit Application checked;47037.57681822808;47037.57681822808;47037.57681822808;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2352;START;Credit application received;47037.57681822808;47037.57681822808;47037.57681822808;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2351;activity;Make credit offer;47036.37119054956;47036.37119054956;47043.235705327636;0.0;6.864514778074174;5;6.864514778074174;Credit Officer;;
Credit Application Credit Officer;instance2351;END;Credit application processed;47043.235705327636;47043.235705327636;47043.235705327636;0.0;0.0;0;0;;;
Credit Application Clerk;instance2353;START;Credit application received;47045.20852869446;47045.20852869446;47045.20852869446;0.0;0.0;0;0;;;
Credit Application Clerk;instance2352;activity;Send e-mail to customer;47037.57681822808;47037.57681822808;47047.004722319056;0.0;9.42790409097217;5;4.713952045486085;Clerk;;
Credit Application Clerk;instance2352;END;Customer notified;47047.004722319056;47047.004722319056;47047.004722319056;0.0;0.0;0;0;;;
Credit Application Clerk;instance2353;activity;Check income sources;47045.20852869446;47045.20852869446;47048.48135994237;0.0;3.2728312479157644;5;1.6364156239578822;Clerk;;
Credit Application Clerk;instance2353;activity;Check credit history;47045.20852869446;47045.20852869446;47052.82363404264;0.0;7.615105348181492;5;3.807552674090746;Clerk;;
Credit Application Clerk;instance2353;intermediate;Credit Application checked;47052.82363404264;47052.82363404264;47052.82363404264;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2353;START;Credit application received;47052.82363404264;47052.82363404264;47052.82363404264;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2352;activity;Assess application;47037.57681822808;47037.57681822808;47058.643107460215;0.0;21.06628923213114;5;21.06628923213114;Credit Officer;;
Credit Application Clerk;instance2353;activity;Send e-mail to customer;47052.82363404264;47052.82363404264;47062.4896302121;0.0;9.665996169461275;5;4.8329980847306375;Clerk;;
Credit Application Clerk;instance2353;END;Customer notified;47062.4896302121;47062.4896302121;47062.4896302121;0.0;0.0;0;0;;;
Credit Application Clerk;instance2354;START;Credit application received;47066.38922570461;47066.38922570461;47066.38922570461;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2352;activity;Make credit offer;47058.643107460215;47058.643107460215;47069.415861983915;0.0;10.772754523697728;5;10.772754523697728;Credit Officer;;
Credit Application Credit Officer;instance2352;END;Credit application processed;47069.415861983915;47069.415861983915;47069.415861983915;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2353;activity;Assess application;47052.82363404264;47052.82363404264;47074.090101933;0.0;21.26646789036206;5;21.26646789036206;Credit Officer;;
Credit Application Clerk;instance2354;activity;Check income sources;47066.38922570461;47066.38922570461;47075.22132580464;0.0;8.832100100029205;5;4.4160500500146025;Clerk;;
Credit Application Clerk;instance2354;activity;Check credit history;47066.38922570461;47066.38922570461;47075.72950404414;0.0;9.340278339528503;5;4.670139169764251;Clerk;;
Credit Application Clerk;instance2354;intermediate;Credit Application checked;47075.72950404414;47075.72950404414;47075.72950404414;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2354;START;Credit application received;47075.72950404414;47075.72950404414;47075.72950404414;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2353;activity;Make credit offer;47074.090101933;47074.090101933;47083.113493557146;0.0;9.023391624145143;5;9.023391624145143;Credit Officer;;
Credit Application Credit Officer;instance2353;END;Credit application processed;47083.113493557146;47083.113493557146;47083.113493557146;0.0;0.0;0;0;;;
Credit Application Clerk;instance2355;START;Credit application received;47086.260559276605;47086.260559276605;47086.260559276605;0.0;0.0;0;0;;;
Credit Application Clerk;instance2354;activity;Send e-mail to customer;47075.72950404414;47075.72950404414;47088.432289825825;0.0;12.702785781687846;5;6.351392890843923;Clerk;;
Credit Application Clerk;instance2354;END;Customer notified;47088.432289825825;47088.432289825825;47088.432289825825;0.0;0.0;0;0;;;
Credit Application Clerk;instance2355;activity;Check credit history;47086.260559276605;47086.260559276605;47093.750053469914;0.0;7.489494193311078;5;3.744747096655539;Clerk;;
Credit Application Clerk;instance2355;activity;Check income sources;47086.260559276605;47086.260559276605;47095.550118653235;0.0;9.289559376627784;5;4.644779688313892;Clerk;;
Credit Application Clerk;instance2355;intermediate;Credit Application checked;47095.550118653235;47095.550118653235;47095.550118653235;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2355;START;Credit application received;47095.550118653235;47095.550118653235;47095.550118653235;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2354;activity;Assess application;47075.72950404414;47075.72950404414;47098.6696516643;0.0;22.940147620160865;5;22.940147620160865;Credit Officer;;
Credit Application Clerk;instance2355;activity;Send e-mail to customer;47095.550118653235;47095.550118653235;47104.47638897118;0.0;8.92627031795121;5;4.463135158975605;Clerk;;
Credit Application Clerk;instance2355;END;Customer notified;47104.47638897118;47104.47638897118;47104.47638897118;0.0;0.0;0;0;;;
Credit Application Clerk;instance2356;START;Credit application received;47105.92898580967;47105.92898580967;47105.92898580967;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2354;activity;Make credit offer;47098.6696516643;47098.6696516643;47109.69119810067;0.0;11.021546436370436;5;11.021546436370436;Credit Officer;;
Credit Application Credit Officer;instance2354;END;Credit application processed;47109.69119810067;47109.69119810067;47109.69119810067;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2355;activity;Assess application;47095.550118653235;47095.550118653235;47116.0961256833;0.0;20.54600703007166;5;20.54600703007166;Credit Officer;;
Credit Application Clerk;instance2356;activity;Check credit history;47105.92898580967;47105.92898580967;47116.597659689425;0.0;10.668673879756918;5;5.334336939878459;Clerk;;
